"","pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo"
"11","21483704","","3070741","10.1371/journal.pone.0018001","./publications/PMC3070741.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2011","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  This study was supported by research grants from Stockholm County Council (Nils
Lindefors) and the Bror Gadelius Fund (Erik Hedman). The main funding
organization (Stockholm County Council) is a public institution and neither of
the funding organizations had any role in the design and conduct of the study;
in the collection, management, and analysis of the data; or in the preparation,
review and approval of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Trial Registration ClinicalTrials.gov NCT00564967
","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"12","21439049","","3071321","10.1186/1471-2458-11-185","./publications/PMC3071321.xml","BMC Public Health","BioMed Central","","","2011","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Acknowledgements and funding We want to thank all the families and teachers in the schools who participate in this intervention. This study is funded by the Public Health Fund, Stockholm County Council, grant number HSN 0908-0786 and the Signhild Engkvist Foundation.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,TRUE,"Trial registration ISRCTN: ISRCTN32750699","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"13","21473754","","3083356","10.1186/1471-2458-11-215","./publications/PMC3083356.xml","BMC Public Health","BioMed Central","","","2011","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"14","21633503","","3102093","10.1371/journal.pone.0020195","./publications/PMC3102093.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2011","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  This work was supported financially by the European Research Council, the Swedish Foundation for Strategic Research, the Human Frontier Science Programme, the James S. McDonnell Foundation, and the Söderbergska Stiftelsen. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"15","21812991","","3163522","10.1186/1471-244X-11-125","./publications/PMC3163522.xml","BMC Psychiatry","BioMed Central","","","2011","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The Swedish Research Council, the Söderströmska-Königska Foundation and Stockholm County Council for funding the study. Anna-Clara Hellstadius, Sara Steneby and Jan Bergström for proofreading the treatment manual. Diana Radu Djurfeldt, Carl Granfors, Karin Hyland, Johan Larsson, Sergej Andréewitch and Simon Cervenka for diagnostic assessments. Monica Hellberg and Yvonne Sedlenieks for administrative assistance.","","","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Trial Registration ClinicalTrials.gov: NCT01348529","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"16","21794144","","3169486","10.1186/1748-5908-6-83","./publications/PMC3169486.xml","Implementation Science : IS","BioMed Central","","","2011","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This project was made possible by the support of the Canadian Institutes of Health Research (CIHR) Knowledge Translation Synthesis Program (KRS 86255). JES is supported by CIHR postdoctoral and Bisby fellowships. CAE holds a CIHR Canada Research Chair in Knowledge Translation. HMO holds Alberta Heritage Foundation for Medical Research (AHFMR) and KT Canada (CIHR) doctoral scholarships. PG holds a grant from AFA Insurance, and LW is supported by the Center for Care Sciences at Karolinska Institutet. We would like to thank Dagmara Chojecki, MLIS for her support in finalizing the search strategy.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"17","21798515","","3176902","10.1016/j.brat.2011.06.008","./publications/PMC3176902.xml","Behaviour Research and Therapy","Elsevier Science","","","","2011",FALSE,"",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding for this study was provided by a Wellcome Trust Intermediate Clinical Fellowship awarded to Emily A. Holmes (088217). Christopher G. Fairburn is a Wellcome Trust Principal Research Fellow (046386). The Wellcome Trust had no further role in study design; in the collection, analysis and interpretation of data; in the writing of the report; and in the decision to submit the paper for publication. SMS mood monitoring was supported by a National Institute for Health Research-NIHR Programme Grant for Applied Research: RP-PG-0108-10087 (Guy M. Goodwin and John R. Geddes PIs) and Oxford Health NHS Foundation Trust.","","","Wellcome Trust Intermediate Clinical Fellowship; Wellcome Trust Principal Research Fellow; National Institute for Health Research-NIHR Programme; Oxford Health NHS Foundation Trust",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","brief-report",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"18","21992655","","3206465","10.1186/1471-230X-11-110","./publications/PMC3206465.xml","BMC Gastroenterology","BioMed Central","","","2011","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Acknowledgements and funding This study was funded by the Stockholm City Council, the Stockholm Centre for Psychiatry Research, Linköping University, the Söderström-Königska Foundation, and the Bror Gadelius Foundation. The main funding organization (Stockholm County Council) is a public institution and none of the funding organizations had any role in the design and conduct of the study; in the collection, management, and analysis of the data; or in the preparation, review, and approval of the manuscript.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,TRUE,"Trial Registration ClinicalTrials.gov: NCT00844961","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"19","22087265","","3210147","10.1371/journal.pone.0027202","./publications/PMC3210147.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2011","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  Financial support was provided through the regional agreement on medical training and clinical research (ALF) between Stockholm County Council and Karolinska Institutet, grants from the Swedish Research Council (SIMSAM grant number 80748301), Centre for Allergy Research and the Strategic Research Program in Epidemiology at Karolinska Institutet. Fang Fang was partially supported by a postdoctoral fellowship from Hjärnfonden. Caroline Olgart Höglund was supported by the Karolinska Institutet and the Swedish Heart Lung Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"20","21832988","","3214161","10.1038/npp.2011.159","./publications/PMC3214161.xml","Neuropsychopharmacology","Nature Publishing Group","Department of Psychiatry, University of Oxford","UK","2011","2011",TRUE,"GMG has held grants from Bailly Thomas, Sanofi-Aventis, and Servier, received honoraria for speaking or chairing educational meetings from AstraZeneca, Bristol-Meyers Squibb, Eisai, Lundbeck, Sanofi-Aventis, and Servier, and advised AstraZeneca, Bristol-Meyers Squibb, Boehringer Ingelheim, Cephalon, Hoffman-Laroche, Janssen-Cilag, Lilly, Lundbeck, P1vital, Roche, Sanofi-aventis, Shering Plough, Servier, and Wyeth. He holds shares in P1vital and acted as expert witness for Lilly and Servier. CJH is on the advisory board of P1vital Ltd and holds shares in this company. She is a company director and holds shares in Oxford Psychologists Ltd. The other authors declare no conflict of interest.",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This research was supported by a Wellcome Trust Fellowship to Dr Browning (081672). Dr Holmes was supported by a Wellcome Trust Clinical Fellowship (088217). Finally, some of the caveats in interpreting the results of this study should be acknowledged. We have suggested that our results may have clinical implications; however, extrapolating these laboratory results to the clinic requires two assumptions. First, it assumes that the degree of affective bias change induced by a treatment is a reasonable proxy for the clinical efficacy of that treatment, and second, it assumes that the cognitive effects of the interventions demonstrated in this study of healthy volunteers are an accurate reflection of their effects in clinical populations. Support for these assumptions is provided by previous work, which has demonstrated that the initial effects of antidepressants on affective bias predict later clinical response () and by the similarity between the effects of the treatments on affective biases in non-clinical and clinical populations (, ). Furthermore, the finding that the cognitive effects of citalopram predicted its protective effect during the mood induction task supports a link between affective bias and subjective mood. However, a more direct test of these assumptions would obviously be provided by replicating the current findings in a clinical sample. A second caveat is that the stability and persistence of any cognitive bias training is likely to be influenced both by the reliability of the measures of cognitive bias (see  and ) and by the variability in the induced bias itself (; ). As our study was designed to test the immediate impact of interventions on cognitive functioning and mood reactivity, we did not assess the degree to which the induced biases persisted and remained stable after completion of the treatment. Future studies may be able to address this limitation by retesting the effects of the treatments at later time points. Third, we monitored compliance with the pharmacological aspect of treatment using participants' self-report only. It would have been reassuring also to have access to serum citalopram levels to objectively confirm compliance. Fourth, we did not collect detailed information on participants' family history of depression. Given the previous finding that this factor is associated with more pronounced negative mood effects of tryptophan depletion (), it would be interesting to investigate whether it also mediated the protective effects of citalopram found during the mood induction task. Finally, it should also be acknowledged that the sample sizes used in the study were relatively modest. Thus, although the study was able to identify significant interactions between the two treatments, other treatment effects may not have been detected because of insufficient power.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA
"21","21676694","","3221374","10.2196/jmir.1776","./publications/PMC3221374.xml","Journal of Medical Internet Research","Gunther Eysenbach; Centre for Global eHealth Innovation, Toronto, Canada","Department of Behavioural Sciences and Learning; Linköping University; Swedish Institute for Disability Research; Linköping University; Department of Psychology; Umeå University; Department of Psychology; Uppsala University; Department of Clinical Neuroscience; Karolinska Institutet","Sweden; Sweden; Sweden; Sweden; Sweden","2011","",TRUE,"None declared",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The funding organization (Stockholm County Council) is a public institution that had no role in the design and conduct of the study; in the collection, management, and analysis of the data; or in the preparation, review and approval of the manuscript.","","","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Trial registration  Clinicaltrials.gov NCT01145690; http://clinicaltrials.gov/ct2/show/NCT01145690 (Archived by WebCite at http://www.webcitation.org/5ygRxDLfK)","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"22","22032936","","3240747","10.1016/j.brat.2011.10.003","./publications/PMC3240747.xml","Behaviour Research and Therapy","Elsevier Science","","","","2011",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This research was supported by a Wellcome Trust Intermediate Clinical Fellowship to Emily Holmes (WT088217) and support from the Lupina Foundation.","","","Wellcome Trust Intermediate Clinical Fellowship; Lupina Foundation",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"23","22098673","","3247862","10.1186/1744-9081-7-47","./publications/PMC3247862.xml","Behavioral and Brain Functions : BBF","BioMed Central","","","2011","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"24","21849316","","3259919","10.1098/rspb.2011.1246","./publications/PMC3259919.xml","Proceedings of the Royal Society B: Biological Sciences","The Royal Society","University of Oxford; University of Oxford","UK; UK; UK","2011","2012",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"E.A.H. was supported by a Wellcome Trust Clinical Fellowship (Ref: 088217). SMS mood monitoring was supported by a National Institute for Health Research-NIHR Programme Grant for Applied Research: RP-PG-0108-10087 (G.M.G. and J.R.G. PIs) and Oxford Health NHS Foundation Trust. We would like to thank the Royal Society who provided the intellectual environment for the development of this interdisciplinary project.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"25","22264332","","3328261","10.1186/1471-244X-12-5","./publications/PMC3328261.xml","BMC Psychiatry","BioMed Central","","","2012","",TRUE,"Competing interests Financial disclosure: Susanna Jernelöv is the author of the commercially available self-help book used in this study. We are aware of no other competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Preparation of this article was supported by Osher Center for Integrative Medicine, the Stockholm Stress Center, Centre for Allergy Research, the Karolinska Institutet, AFA Sickness Insurance Research Fund, the regional agreement on medical training and clinical research (ALF) between Stockholm County Council and Karolinska Institutet, and the Bror Gadelius memory foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Trial Registration ClinicalTrials.gov: NCT01105052","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"26","22429884","","3353845","10.1186/1748-5908-7-19","./publications/PMC3353845.xml","Implementation Science : IS","BioMed Central","","","2012","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This work was supported by grants from AFA Insurance. LW was supported by the Centre for Caring Sciences at Karolinska Institutet.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"27","22666457","","3364187","10.1371/journal.pone.0038110","./publications/PMC3364187.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2012","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  This work was supported in part by the National Institute on Deafness and other Communication Disorders – NIDCD (R03DC009869) [ http://www.nidcd.nih.gov ] and the Swedish Research Council – VR (2008-20712)[ http://www.vr.se/inenglish.4.12fff4451215cbd83e4800015152.html ]. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. No additional external funding received for this study.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"28","22832965","","3365259","10.1038/tp.2012.40","./publications/PMC3365259.xml","Translational Psychiatry","Nature Publishing Group","Department of Clinical Neuroscience, Division of Psychiatry, Karolinska Institutet; Department of Clinical Neuroscience, Osher Center for Integrative Medicine and Division of Psychology, Karolinska Institutet; Molecular Imaging Center, National Institute of Radiological Sciences","Sweden; Sweden; Japan","2012","2012",TRUE,"The authors declare no conflict of interest.",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The study was supported by Söderström Königska Stiftelsen, The National Board of Health and Welfare, Stockholm County Council and Psykiatrifonden. The staff at the Karolinska PET Center and at the Internet Psychiatry Unit at the Karolinska University Hospital Huddinge are thankfully acknowledged.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
